tick,loss,loss_delta,in_transit
570,570102,0,194805
571,570102,0,204795
572,570102,0,202797
573,570102,0,204795
574,570102,0,204795
575,570102,0,197802
576,570102,0,206793
577,570102,0,206793
578,570102,0,209790
579,560112,-9990,205794
580,560112,0,211788
581,560112,0,211788
582,560112,0,207792
583,560112,0,215784
584,560112,0,215784
585,560112,0,205794
586,560112,0,215784
587,560112,0,212787
588,560112,0,211788
589,560112,0,215784
590,560112,0,203796
591,560112,0,210789
592,560112,0,209790
593,560112,0,208791
594,560112,0,211788
595,560112,0,212787
596,560112,0,210789
597,560112,0,210789
598,560112,0,210789
599,560112,0,210789
600,560112,0,208791
601,560112,0,212787
602,560112,0,193806
603,560112,0,203796
604,560112,0,203796
605,560112,0,203796
606,560112,0,203796
607,560112,0,203796
608,560112,0,202797
609,560112,0,192807
610,560112,0,199800
611,560112,0,201798
612,560112,0,201798
613,560112,0,204795
614,554118,-5994,197802
615,554118,0,207792
616,554118,0,203796
617,554118,0,209790
618,554118,0,204795
619,554118,0,211788
620,554118,0,211788
621,550122,-3996,209790
622,550122,0,203796
623,550122,0,202797
624,550122,0,206793
625,550122,0,206793
626,550122,0,206793
627,550122,0,204795
628,550122,0,206793
629,550122,0,203796
630,550122,0,196803
631,550122,0,208791
632,550122,0,208791
633,550122,0,208791
634,550122,0,208791
635,550122,0,208791
636,550122,0,208791
637,550122,0,205794
638,550122,0,203796
639,550122,0,205794
640,550122,0,200799
641,550122,0,205794
642,550122,0,207792
643,550122,0,202797
644,542130,-7992,196803
645,542130,0,198801
646,542130,0,198801
647,542130,0,197802
648,542130,0,199800
649,542130,0,195804
650,542130,0,194805
651,542130,0,203796
652,542130,0,199800
653,542130,0,203796
654,542130,0,203796
655,542130,0,200799
656,542130,0,205794
657,542130,0,207792
658,542130,0,207792
659,542130,0,207792
660,542130,0,207792
661,542130,0,205794
662,528144,-13986,198801
663,528144,0,202797
664,528144,0,197802
665,528144,0,191808
666,528144,0,204795
667,528144,0,201798
668,528144,0,202797
669,528144,0,197802
670,528144,0,205794
671,528144,0,194805
672,528144,0,211788
673,528144,0,208791
674,528144,0,199800
675,528144,0,203796
676,528144,0,203796
677,528144,0,201798
678,528144,0,203796
679,528144,0,200799
680,528144,0,198801
681,528144,0,203796
682,528144,0,203796
683,528144,0,197802
684,528144,0,207792
685,528144,0,205794
686,528144,0,205794
687,528144,0,207792
688,528144,0,198801
689,528144,0,201798
690,528144,0,212787
691,528144,0,210789
692,528144,0,207792
693,528144,0,209790
694,528144,0,213786
695,528144,0,213786
696,528144,0,209790
697,528144,0,207792
698,528144,0,203796
699,528144,0,198801
700,528144,0,202797
701,528144,0,202797
702,522150,-5994,194805
703,522150,0,204795
704,522150,0,201798
705,522150,0,202797
706,522150,0,204795
707,522150,0,204795
708,522150,0,194805
709,522150,0,194805
710,520152,-1998,191808
711,520152,0,195804
712,520152,0,192807
713,520152,0,197802
714,520152,0,197802
715,520152,0,197802
716,520152,0,197802
717,520152,0,195804
718,520152,0,197802
719,520152,0,191808
720,520152,0,188811
721,520152,0,202797
722,520152,0,202797
723,520152,0,202797
724,520152,0,202797
725,520152,0,202797
726,520152,0,202797
727,520152,0,202797
728,520152,0,201798
729,520152,0,202797
730,520152,0,201798
731,520152,0,203796
732,520152,0,200799
733,520152,0,204795
734,520152,0,197802
735,520152,0,202797
736,508164,-11988,190809
737,508164,0,199800
738,508164,0,190809
739,508164,0,189810
740,508164,0,191808
741,508164,0,191808
742,508164,0,187812
743,508164,0,178821
744,508164,0,190809
745,500172,-7992,186813
746,500172,0,184815
747,500172,0,191808
748,500172,0,187812
749,500172,0,187812
750,500172,0,194805
751,500172,0,194805
752,500172,0,194805
753,500172,0,186813
754,500172,0,188811
755,500172,0,188811
756,500172,0,181818
757,500172,0,184815
758,500172,0,184815
759,500172,0,181818
760,500172,0,177822
761,500172,0,178821
762,500172,0,177822
763,500172,0,177822
764,500172,0,175824
765,500172,0,172827
766,500172,0,175824
767,500172,0,165834
768,500172,0,190809
769,500172,0,190809
770,500172,0,190809
771,500172,0,190809
772,500172,0,188811
773,500172,0,185814
774,500172,0,176823
775,500172,0,191808
776,500172,0,190809
777,500172,0,192807
778,500172,0,189810
779,500172,0,194805
780,500172,0,193806
781,500172,0,196803
782,500172,0,198801
783,500172,0,190809
784,500172,0,195804
785,500172,0,201798
786,500172,0,198801
787,500172,0,202797
788,500172,0,198801
789,500172,0,206793
790,496176,-3996,195804
791,496176,0,203796
792,496176,0,200799
793,496176,0,198801
794,496176,0,193806
795,496176,0,186813
796,496176,0,186813
797,496176,0,186813
798,496176,0,186813
799,490182,-5994,183816
